directory,subdirectory,filename,speaker_id,session_id,utterance_id,transcription,recording_corrupt,comment_transcriptionist,length_sec,recording_id,recording_startpos_sec
zf2,zf2_06,zf2_06_225,zf2,6,225,israeli four four two descend to flight level two fi= correction nine zero ,0,,4.47284375,101_0480,6674.219625
zf2,zf2_06,zf2_06_226,zf2,6,226,that's correct israeli four four two continue heading of one seven zero ,0,,3.52237500,101_0481,6682.407875
zf2,zf2_06,zf2_06_227,zf2,6,227,sabena eight zero six further climb contact radar one three three decimal four state your heading to radar bye bye ,0,,5.46103125,101_0482,6689.75021875
zf2,zf2_06,zf2_06_228,zf2,6,228,lufthansa four six six five contact milan one three four five two bye bye ,0,,5.17240625,101_0483,6700.53878125
zf2,zf2_06,zf2_06_229,zf2,6,229,israeli four four two your rate of descent at least two thousand and heading one eight zero ,0,,4.72940625,101_0484,6708.7866875
zf2,zf2_06,zf2_06_230,zf2,6,230,@aerovic one zero six one descend flight level two five zero ,0,,3.45062500,101_0485,6718.00265625
zf2,zf2_06,zf2_06_231,zf2,6,231,airfrans six four seven contact reims one three four four bye ,0,,3.10234375,101_0486,6729.3748125
zf2,zf2_06,zf2_06_232,zf2,6,232,alitalia one three five good afternoon maintain level three one zero proceed trasadingen canne ,0,,5.27684375,101_0487,6743.8220625
zf2,zf2_06,zf2_06_233,zf2,6,233,good afternoon lufthansa four four correction four two two three radar contact trasadingen zurich east fusse ,0,,5.53712500,101_0488,6757.94196875
zf2,zf2_06,zf2_06_234,zf2,6,234,merair six nine five two heading of one nine zero ,0,,2.74981250,101_0489,6765.70290625
zf2,zf2_06,zf2_06_235,zf2,6,235,israeli four four two heading one seven zero ,0,,2.63125000,101_0490,6774.7746875
zf2,zf2_06,zf2_06_236,zf2,6,236,alitalia two nine one descend flight level two five zero ,0,,3.50212500,101_0491,6782.16428125
zf2,zf2_06,zf2_06_237,zf2,6,237,@aerovic one zero six one contact milan one three four five two bye ,0,,3.84228125,101_0492,6788.99759375
zf2,zf2_06,zf2_06_238,zf2,6,238,israeli four four two own navigation canne ,0,,3.10456250,101_0493,6799.2425625
zf2,zf2_06,zf2_06_239,zf2,6,239,merair six nine five two own navigation canne ,0,,2.54390625,101_0494,6805.24475
zf2,zf2_06,zf2_06_240,zf2,6,240,good afternoon sunwing five two one two radar contact continue as cleared ,0,,4.80731250,101_0495,6825.52090625
zf2,zf2_06,zf2_06_241,zf2,6,241,alitalia three six nine good afternoon radar contact maintain level three three zero trasadingen canne ,0,,5.49009375,101_0496,6856.23359375
zf2,zf2_06,zf2_06_242,zf2,6,242,sunwing five two one two heading of two hundred ,0,,2.59006250,101_0497,6864.41371875
zf2,zf2_06,zf2_06_243,zf2,6,243,algerie two zero seven three good afternoon radar contact maintain level three one zero trasadingen st prex ,0,,6.43128125,101_0498,6879.6814375
zf2,zf2_06,zf2_06_244,zf2,6,244,airfrans two four two six good afternoon radar contact maintain level three three zero trasadingen zurich east fusse ,0,,6.02965625,101_0499,6897.95225
zf2,zf2_06,zf2_06_245,zf2,6,245,algerie two zero seven three heading of ah two one zero ,0,,3.48075000,101_0500,6906.52746875
zf2,zf2_06,zf2_06_246,zf2,6,246,merair six nine four four descend flight level two five zero ,0,,3.47893750,101_0501,6915.7508125
zf2,zf2_06,zf2_06_247,zf2,6,247,[EMPTY] ,0,,0.23693750,101_0502,6919.908625
zf2,zf2_06,zf2_06_248,zf2,6,248,oh i'm sorry ah mis= ah merair six nine four four maintain three one zero i see your destination sorry maintain three one zero ,0,,6.03850000,101_0503,6924.25365625
zf2,zf2_06,zf2_06_249,zf2,6,249,merair six nine five two contact now milan one three four five two bye bye ,0,,4.89262500,101_0504,6934.27896875
zf2,zf2_06,zf2_06_250,zf2,6,250,israeli four four two contact milan one three four five two bye bye ,0,,3.73218750,101_0505,6943.70259375
zf2,zf2_06,zf2_06_251,zf2,6,251,speedbird two eight three nine direct hochwald morok ,0,,2.98484375,101_0506,6953.9755
zf2,zf2_06,zf2_06_252,zf2,6,252,delta november alfa good afternoon radar contact maintain two nine zero call you back ,0,,4.94640625,101_0507,6970.7208125
zf2,zf2_06,zf2_06_253,zf2,6,253,good morning lufthansa three five zero eight radar contact maintain three one zero trasadingen saronno ,0,,5.32481250,101_0508,6986.0680625
zf2,zf2_06,zf2_06_254,zf2,6,254,lufthansa four two two three descend to flight level two nine zero ,0,,3.83943750,101_0509,7017.2155
zf2,zf2_06,zf2_06_255,zf2,6,255,delta november alfa proceed via trasadingen canne ,0,,2.97078125,101_0510,7046.59734375
zf2,zf2_06,zf2_06_256,zf2,6,256,<OT> thank you very much </OT> ,0,,1.00009375,101_0511,7090.308625
zf1,zf1_06,zf1_06_001,zf1,6,1,swissair six five two zero set course direct to karlsruhe ,0,,3.33868750,101_0512,7204.59234375
zf1,zf1_06,zf1_06_002,zf1,6,2,scandinavian six one four good morning climb to flight level three two zero ,0,,3.63578125,101_0513,7221.09875
zf1,zf1_06,zf1_06_003,zf1,6,3,austrian two two milan one three four five two good bye ,0,,3.10075000,101_0514,7227.96221875
zf1,zf1_06,zf1_06_004,zf1,6,4,scandinavian six one four turn ah left heading zero two zero ,0,,4.43393750,101_0515,7278.6126875
zf1,zf1_06,zf1_06_005,zf1,6,5,jet set two zero seven ah turn left direct to hochwald ,0,,4.01271875,101_0516,7299.301125
zf1,zf1_06,zf1_06_006,zf1,6,6,swissair six five two zero contact rhein one two zero nine good bye ,0,,4.37771875,101_0517,7315.2858125
zf1,zf1_06,zf1_06_007,zf1,6,7,airfrans three two six one good morning squawk two seven two four ,0,,3.64700000,101_0518,7336.72046875
zf1,zf1_06,zf1_06_008,zf1,6,8,the airfrans three two six one stop climb level two nine zero ,0,,3.41628125,101_0519,7365.460875
zf1,zf1_06,zf1_06_009,zf1,6,9,roger that will be final level in zurich due traffic ,0,,2.66068750,101_0520,7373.25740625
zf1,zf1_06,zf1_06_010,zf1,6,10,emirates eight one good morning radar contact ,0,,2.96409375,101_0521,7385.77425
zf1,zf1_06,zf1_06_011,zf1,6,11,scandinavian six one four ah set course direct to karlsruhe ,0,,3.96725000,101_0522,7400.432
zf1,zf1_06,zf1_06_012,zf1,6,12,blue five seven two good morning descend to level two nine zero ,0,,3.21993750,101_0523,7416.04040625
zf1,zf1_06,zf1_06_013,zf1,6,13,airfrans three two six one fly heading two five five ,0,,3.27793750,101_0524,7423.38871875
zf1,zf1_06,zf1_06_014,zf1,6,14,aero lloyd five six zero good morning maintain three three zero trasadingen st prex ,0,,4.27846875,101_0525,7494.91965625
zf1,zf1_06,zf1_06_015,zf1,6,15,lufthansa four three five six good morning squawk two seven one two ,0,,4.28287500,101_0526,7534.256375
zf1,zf1_06,zf1_06_016,zf1,6,16,scandinavian six one four contact ah rhein one two zero nine two good bye ,0,,4.38450000,101_0527,7586.80578125
zf1,zf1_06,zf1_06_017,zf1,6,17,sabena seven eight one six good morning squawk two seven one six ,0,,3.76034375,101_0528,7601.3826875
zf1,zf1_06,zf1_06_018,zf1,6,18,blue five seven two descend to flight level two five zero ,0,,3.14637500,101_0529,7622.8365
zf1,zf1_06,zf1_06_019,zf1,6,19,contact milan one three four five two good bye ,0,,2.70284375,101_0530,7629.244
zf1,zf1_06,zf1_06_020,zf1,6,20,lufthansa four three five six climb to flight level three two zero good rate until passing three hundred ,0,,5.10093750,101_0531,7652.22078125
zf1,zf1_06,zf1_06_021,zf1,6,21,lufthansa eight two six eight good morning climb to flight level three one zero ,0,,4.13321875,101_0532,7676.21878125
zf1,zf1_06,zf1_06_022,zf1,6,22,fox oscar kilo sierra india good morning maintain two nine zero trasadingen saronno ,0,,4.45756250,101_0533,7691.8066875
zf1,zf1_06,zf1_06_023,zf1,6,23,jet set two zero seven contact reims one three four decimal four good bye ,0,,4.03996875,101_0534,7702.95796875
zf1,zf1_06,zf1_06_024,zf1,6,24,[EMPTY] ,0,,0.52728125,101_0535,7728.37521875
zf1,zf1_06,zf1_06_025,zf1,6,25,lufthansa eight two six eight turn right heading two one zero ,0,,3.18409375,101_0536,7729.7351875
zf1,zf1_06,zf1_06_026,zf1,6,26,lufthansa five three one eight milan one three four five two good bye ,0,,3.53043750,101_0537,7740.00515625
zf1,zf1_06,zf1_06_027,zf1,6,27,lufthansa triple five zero good morning squawk two seven five seven ,0,,3.62193750,101_0538,7781.866
zf1,zf1_06,zf1_06_028,zf1,6,28,aero lloyd five six zero turn right to st prex ,0,,2.68696875,101_0539,7790.01459375
zf1,zf1_06,zf1_06_029,zf1,6,29,~t ~w ~a eight eight one milan one three four five two good bye ,0,,3.46746875,101_0540,7821.48634375
zf1,zf1_06,zf1_06_030,zf1,6,30,jetcom one three three good morning roger ,0,,2.06059375,101_0541,7837.20321875
zf1,zf1_06,zf1_06_031,zf1,6,31,jetcom one three three climb to flight level three four zero ,0,,2.96015625,101_0542,7861.28578125
zf1,zf1_06,zf1_06_032,zf1,6,32,lufthansa four seven two three good morning descend to flight level three zero zero ,0,,3.89084375,101_0543,7875.94484375
zf1,zf1_06,zf1_06_033,zf1,6,33,[EMPTY] ,0,,0.55381250,101_0544,7888.45625
zf1,zf1_06,zf1_06_034,zf1,6,34,lufthansa triple five zero turn left heading two five five maintain level two eight zero ,0,,4.52068750,101_0545,7889.7348125
zf1,zf1_06,zf1_06_035,zf1,6,35,lufthansa eight two six eight climb to flight level three four zero ,0,,3.28437500,101_0546,7899.35896875
zf1,zf1_06,zf1_06_036,zf1,6,36,air inter three two zero papa hotel good morning squawk two seven one two ,0,,3.81462500,101_0547,7916.32
zf1,zf1_06,zf1_06_037,zf1,6,37,hamburg air two five four six good morning climb to flight level three zero zero ,0,,5.00584375,101_0548,7935.01496875
zf1,zf1_06,zf1_06_038,zf1,6,38,airfrans three two six one own navigation to st prex ,0,,2.90012500,101_0549,7954.18990625
zf1,zf1_06,zf1_06_039,zf1,6,39,lufthansa eight two six eight report your heading to zurich on one three three decimal four good bye ,0,,4.74021875,101_0550,7962.7696875
zf1,zf1_06,zf1_06_040,zf1,6,40,air berlin five zero eight one good morning radar contact ,0,,2.98768750,101_0551,7979.4970625
zf1,zf1_06,zf1_06_041,zf1,6,41,german air force four nine zero one good morning maintain three four zero trasadingen st prex ,0,,4.43543750,101_0552,7990.957875
zf1,zf1_06,zf1_06_042,zf1,6,42,hapag lloyd six five three good morning maintain two nine zero for the time trasadingen st prex ,0,,4.74931250,101_0553,8004.81196875
zf1,zf1_06,zf1_06_043,zf1,6,43,transavia three eight one milan one three four five two good bye ,0,,3.39693750,101_0554,8018.31028125
zf1,zf1_06,zf1_06_044,zf1,6,44,lufthansa triple five zero climb to flight level two nine zero ,0,,3.79825000,101_0555,8029.02603125
zf1,zf1_06,zf1_06_045,zf1,6,45,hapag lloyd six five three climb to flight level three three zero ,0,,3.19628125,101_0556,8077.58684375
zf1,zf1_06,zf1_06_046,zf1,6,46,jetcom one three three ah disregard ,0,,3.42778125,101_0557,8094.38109375
zf1,zf1_06,zf1_06_047,zf1,6,47,airfrans one five five four good morning confirm level three three zero ,0,,4.23500000,101_0558,8104.007125
zf1,zf1_06,zf1_06_048,zf1,6,48,roger maintain level three three zero trasadingen zurich east to fusse ,0,,3.54618750,101_0559,8113.11346875
zf1,zf1_06,zf1_06_049,zf1,6,49,aero lloyd five six zero contact geneva one three three one five good bye ,0,,4.45778125,101_0560,8120.11615625
zf1,zf1_06,zf1_06_050,zf1,6,50,emirates eight one milan one three four five two good bye ,0,,3.27481250,101_0561,8146.80546875
zf1,zf1_06,zf1_06_051,zf1,6,51,lufthansa four three five six ah reims one three four four good bye ,0,,4.09696875,101_0562,8164.45853125
zf1,zf1_06,zf1_06_052,zf1,6,52,hamburg air two five four six contact geneva one three three decimal one five good bye ,0,,4.52937500,101_0563,8216.06203125
zf1,zf1_06,zf1_06_053,zf1,6,53,jetcom one three three contact zurich one three three decimal four good bye ,0,,3.60143750,101_0564,8227.5508125
zf1,zf1_06,zf1_06_054,zf1,6,54,german air force four nine zero one set course to st prex ,0,,2.88746875,101_0565,8243.164875
zf1,zf1_06,zf1_06_055,zf1,6,55,lufthansa four seven two three descend to flight level two nine zero ,0,,3.35371875,101_0566,8261.74990625
zf1,zf1_06,zf1_06_056,zf1,6,56,roger contact milan one three four five two good bye ,0,,2.91893750,101_0567,8269.01378125
zf1,zf1_06,zf1_06_057,zf1,6,57,airfrans three two six one geneva one three three one five good bye ,0,,3.50990625,101_0568,8306.12878125
zf1,zf1_06,zf1_06_058,zf1,6,58,gulf air zero three two good morning ah radar contact ,0,,5.89953125,101_0569,8319.21684375
zf1,zf1_06,zf1_06_059,zf1,6,59,hapag lloyd one seven one good morning climb to flight level three zero zero ,0,,3.50837500,101_0570,8333.97015625
zf1,zf1_06,zf1_06_060,zf1,6,60,sabena seven eight one six contact rhein one two zero nine two good bye ,0,,3.81918750,101_0571,8341.0964375
zf1,zf1_06,zf1_06_061,zf1,6,61,lufthansa triple five zero own navigation to st prex ,0,,2.89490625,101_0572,8348.79984375
zf1,zf1_06,zf1_06_062,zf1,6,62,speedway three four six nine good morning radar contact ,0,,3.29365625,101_0573,8363.4245625
zf1,zf1_06,zf1_06_063,zf1,6,63,air berlin five zero eight one geneva one three three one five good bye ,0,,3.58881250,101_0574,8395.48215625
zf1,zf1_06,zf1_06_064,zf1,6,64,cotam one one four one good morning maintain three one zero ,0,,2.94000000,101_0575,8425.31553125
zf1,zf1_06,zf1_06_065,zf1,6,65,swissair six five five two ,0,,1.68753125,101_0576,8430.57259375
zf1,zf1_06,zf1_06_066,zf1,6,66,[HNOISE] lufthansa four three nine three good morning radar contact ,0,,2.94090625,101_0577,8445.224125
zf1,zf1_06,zf1_06_067,zf1,6,67,swissair six five five two good morning stop climb level two seven zero ,0,,3.31615625,101_0578,8455.2564375
zf1,zf1_06,zf1_06_068,zf1,6,68,airfrans three five six good morning squawk seven five three six ,0,,3.64425000,101_0579,8470.32125
zf1,zf1_06,zf1_06_069,zf1,6,69,aero lloyd ah five one seven good morning maintain three two zero trasadingen karlsruhe ,0,,4.67843750,101_0580,8488.3985625
zf1,zf1_06,zf1_06_070,zf1,6,70,airfrans one five five four descend now to flight level two nine zero ,0,,4.45565625,101_0581,8500.1908125
zf1,zf1_06,zf1_06_071,zf1,6,71,air inter three two zero papa hotel contact reims one three four decimal four good bye ,0,,4.70706250,101_0582,8507.9978125
zf1,zf1_06,zf1_06_072,zf1,6,72,fox sierra india descend to flight level two five zero ,0,,2.93487500,101_0583,8517.0466875
zf1,zf1_06,zf1_06_073,zf1,6,73,contact milan one three four five two good bye ,0,,2.38178125,101_0584,8523.5546875
zf1,zf1_06,zf1_06_074,zf1,6,74,swissair six five five two milan one three four five two good bye ,0,,3.27962500,101_0585,8529.823125
zf1,zf1_06,zf1_06_075,zf1,6,75,swissair four eight eight good morning maintain two eight zero when reaching call you back for higher ,0,,4.11775000,101_0586,8544.584625
zf1,zf1_06,zf1_06_076,zf1,6,76,lufthansa four seven two three ,0,,1.73765625,101_0587,8565.8730625
zf1,zf1_06,zf1_06_077,zf1,6,77,[EMPTY] ,0,,0.19084375,101_0588,8570.8394375
zf1,zf1_06,zf1_06_078,zf1,6,78,airfrans three five six climb to flight level three two zero ,0,,3.22175000,101_0589,8572.0638125
zf1,zf1_06,zf1_06_079,zf1,6,79,hapag lloyd one seven one geneva one three three one five good bye ,0,,3.60403125,101_0590,8582.698875
zf1,zf1_06,zf1_06_080,zf1,6,80,aero lloyd five one seven continue present heading until advised ,0,,3.30193750,101_0591,8640.68884375
zf1,zf1_06,zf1_06_081,zf1,6,81,transwede one zero seven good morning maintain three three zero trasa st prex ,0,,4.04862500,101_0592,8654.10878125
zf1,zf1_06,zf1_06_082,zf1,6,82,speedway three four six nine descend now to flight level two seven zero ,0,,3.57284375,101_0593,8692.682125
zf1,zf1_06,zf1_06_083,zf1,6,83,swissair four eight eight ah confirm in climb to two eight zero ,0,,3.58478125,101_0594,8701.9564375
zf1,zf1_06,zf1_06_084,zf1,6,84,roger ,0,,0.50490625,101_0595,8708.6405
zf1,zf1_06,zf1_06_085,zf1,6,85,lufthansa triple five zero milan one three four ah stand by ,0,,4.85478125,101_0596,8709.99190625
zf1,zf1_06,zf1_06_086,zf1,6,86,german air force four nine zero one contact geneva one three three one five good bye ,0,,4.07593750,101_0597,8718.45590625
zf1,zf1_06,zf1_06_087,zf1,6,87,hapag lloyd six five three geneva one three three decimal one three fo= stand by it's ah geneva one three three one five good bye ,0,,8.20556250,101_0598,8726.60546875
zf1,zf1_06,zf1_06_088,zf1,6,88,airfrans one five five four milan one three four five two bye bye ,0,,3.51134375,101_0599,8742.39515625
zf1,zf1_06,zf1_06_089,zf1,6,89,jet set ah four four two zurich good morning ,0,,4.07450000,101_0600,8755.5841875
zf1,zf1_06,zf1_06_090,zf1,6,90,jet set four four two descend to flight level three two zero ,0,,2.95178125,101_0601,8762.96403125
zf1,zf1_06,zf1_06_091,zf1,6,91,saudia three four one good morning radar contact ,0,,2.61012500,101_0602,8776.032625
zf1,zf1_06,zf1_06_092,zf1,6,92,speedway three four six nine stop descent level three hundred ,0,,3.60125000,101_0603,8785.04171875
zf1,zf1_06,zf1_06_093,zf1,6,93,lufthansa four three nine three descend to flight level two seven zero ,0,,4.65575000,101_0604,8799.61546875
zf1,zf1_06,zf1_06_094,zf1,6,94,sabena eight two six alfa good morning squawk seven five three one ,0,,3.43903125,101_0605,8818.4655
zf1,zf1_06,zf1_06_095,zf1,6,95,swissair four eight eight climb to flight level three one zero ,0,,2.81775000,101_0606,8825.9679375
zf1,zf1_06,zf1_06_096,zf1,6,96,lufthansa triple five zero descend to flight level two five zero rate two thousand or more ,0,,4.48100000,101_0607,8832.20396875
zf1,zf1_06,zf1_06_097,zf1,6,97,lufthansa four three nine three milan one three four five two good bye ,0,,3.69318750,101_0608,8844.49609375
zf1,zf1_06,zf1_06_098,zf1,6,98,viva nine zero eight one good morning descend to flight level three three zero ,0,,4.22568750,101_0609,8861.49846875
zf1,zf1_06,zf1_06_099,zf1,6,99,transwede one zero seven right heading two one zero ,0,,3.00006250,101_0610,8871.49184375
zf1,zf1_06,zf1_06_100,zf1,6,100,speedway three four six nine descend to flight level two eight zero ,0,,2.95543750,101_0611,8878.297125
zf1,zf1_06,zf1_06_101,zf1,6,101,alitalia two nine two good morning squawk two seven six one ,0,,3.09171875,101_0612,8892.37984375
zf1,zf1_06,zf1_06_102,zf1,6,102,~u ~s air one four good morning descend to flight level three four zero ,0,,3.51065625,101_0613,8905.66909375
zf1,zf1_06,zf1_06_103,zf1,6,103,speedway three four six nine milan one three four five two good bye ,0,,3.36840625,101_0614,8931.82625
zf1,zf1_06,zf1_06_104,zf1,6,104,cotam one one four one climb to flight level three three zero ,0,,3.46337500,101_0615,8943.41378125
zf1,zf1_06,zf1_06_105,zf1,6,105,aero lloyd five one seven ah due traffic turn right one zero degrees ,0,,4.80400000,101_0616,8969.4829375
zf1,zf1_06,zf1_06_106,zf1,6,106,jet set four four two descend to flight level two nine zero ,0,,3.07500000,101_0617,8979.8849375
